X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel,startProvince,endProvince,startCommune,endCommune
628,1781,1782,0.00229000000000001,647689.040045595,737092.948749986,647694.075775041,737099.463273349,0.4423472351056,0.4400572351056,2020.59947934427,2020.60176934427,73200000,NA,Liège,Liège,4030,4030
630,1782,1784,0.01953,647694.075775041,737099.463273349,647657.535320393,737088.752954997,0.4618772351056,0.4423472351056,2020.60176934427,2020.62129934427,73200000,NA,Liège,Liège,4030,4030
631,1783,1263,0.01126966418,647699.602674406,737088.893572049,647795.534237747,737038.803066703,0.4580642296426,0.4467945654626,2020.60621667463,2020.61748633881,73200000,hCoV-19/Belgium/ULG-10433/2020|EPI_ISL_581611|2020-08-14|Europe,Liège,Liège,4030,4020
632,1783,1264,0.000340702430299988,647699.602674406,737088.893572049,647798.745050835,737436.852683128,0.4471352678929,0.4467945654626,2020.60621667463,2020.60655737706,73200000,hCoV-19/Belgium/ULG-10393/2020|EPI_ISL_540560|2020-08-10|Europe,Liège,Liège,4030,4020
633,1784,1266,0.00438371584699998,647657.535320393,737088.752954997,647382.974922865,736246.813393139,0.4662609509526,0.4618772351056,2020.62129934427,2020.62568306012,73200000,hCoV-19/Belgium/ULG-10437/2020|EPI_ISL_581615|2020-08-17|Europe,Liège,Liège,4030,4020
634,1790,1791,0.00202531620099999,646562.97719402,732366.97707462,635127.480754748,753539.13709488,0.3596525513026,0.3576272351016,2020.51704934427,2020.51907466047,73200000,NA,Liège,Liège,4420,4910
635,1790,1795,0.0271899324,646562.97719402,732366.97707462,646549.983774649,732380.893700608,0.3848171675016,0.3576272351016,2020.51704934427,2020.54423927667,73200000,NA,Liège,Liège,4420,4420
636,1791,1273,5.10225966500188e-05,635127.480754748,753539.13709488,631364.732998066,734020.954282623,0.35970357389925,0.3596525513026,2020.51907466047,2020.51912568307,73200000,hCoV-19/Belgium/ULG-10273/2020|EPI_ISL_515080|2020-07-09|Europe,Liège,Liège,4910,4170
637,1791,1792,0.01370945878,635127.480754748,753539.13709488,635110.653377769,753566.07301058,0.3733620100826,0.3596525513026,2020.51907466047,2020.53278411925,73200000,NA,Liège,Liège,4910,4910
638,1792,1793,0.007423937223,635110.653377769,753566.07301058,647419.378309423,737229.021664119,0.3807859473056,0.3733620100826,2020.53278411925,2020.54020805647,73200000,NA,Liège,Liège,4910,4030
640,1793,1794,0.0492574442,647419.378309423,737229.021664119,647552.469033204,737290.655844184,0.4300433915056,0.3807859473056,2020.54020805647,2020.58946550067,73200000,NA,Liège,Liège,4030,4030
641,1793,1275,0.000775550095000022,647419.378309423,737229.021664119,636279.54445572,716780.835418384,0.3815614974006,0.3807859473056,2020.54020805647,2020.54098360657,73200000,hCoV-19/Belgium/ULG-10249/2020|EPI_ISL_515056|2020-07-17|Europe,Liège,Liège,4030,4540
642,1794,1276,0.00889515507499999,647552.469033204,737290.655844184,646905.686548196,738147.537080762,0.4389385465806,0.4300433915056,2020.58946550067,2020.59836065575,73200000,hCoV-19/Belgium/ULG-10367/2020|EPI_ISL_540534|2020-08-07|Europe,Liège,Liège,4030,4030
644,1795,1796,0.000780067597099976,646549.983774649,732380.893700608,646573.857283149,732337.242676207,0.3855972350987,0.3848171675016,2020.54423927667,2020.54501934427,73200000,NA,Liège,Liège,4420,4420
645,1795,1801,0.00266006759699999,646549.983774649,732380.893700608,646541.405243208,732387.215121782,0.3874772350986,0.3848171675016,2020.54423927667,2020.54689934427,73200000,NA,Liège,Liège,4420,4420
647,1796,1797,0.03008630892,646573.857283149,732337.242676207,638357.430548483,703839.567682708,0.4156835440187,0.3855972350987,2020.54501934427,2020.57510565319,73200000,NA,Liège,Liège,4420,4217
648,1797,1798,0.000323691082699973,638357.430548483,703839.567682708,638354.960807856,703829.256562337,0.4160072351014,0.4156835440187,2020.57510565319,2020.57542934427,73200000,NA,Liège,Liège,4217,4217
650,1799,1281,0.02732699454,638343.485678726,703813.598257317,635653.012445848,717138.197500082,0.4580642296414,0.4307372351014,2020.59015934427,2020.61748633881,73200000,hCoV-19/Belgium/ULG-10421/2020|EPI_ISL_581603|2020-08-14|Europe,Liège,Liège,4217,4540
651,1799,1280,4.59016397902356e-06,638343.485678726,703813.598257317,638343.467856528,703813.126307492,0.430741825265379,0.4307372351014,2020.59015934427,2020.59016393443,73200000,hCoV-19/Belgium/ULG-10340/2020|EPI_ISL_540507|2020-08-04|Europe,Liège,Liège,4217,4217
652,1801,1849,0.004311855807,646541.405243208,732387.215121782,646507.85598248,731835.178078118,0.3917890909056,0.3874772350986,2020.54689934427,2020.55121120007,73200000,NA,Liège,Liège,4420,4420
653,1801,1802,0.00189,646541.405243208,732387.215121782,646221.182751411,737981.237767545,0.3893672350986,0.3874772350986,2020.54689934427,2020.54878934427,73200000,NA,Liège,Liège,4420,4030
654,1805,1285,0.00061311017479998,645743.584387794,723385.736893567,648456.056895466,730980.864004091,0.4170806230734,0.4164675128986,2020.57588962207,2020.57650273224,73200000,hCoV-19/Belgium/ULG-10330/2020|EPI_ISL_540497|2020-07-30|Europe,Liège,Liège,4460,4420
656,1815,1816,0.00701000000000002,650247.74843968,739777.100399606,650251.844530482,739739.384123928,0.4037172350986,0.3967072350986,2020.55612934427,2020.56313934427,73200000,NA,Liège,Liège,4020,4020
657,1815,1831,0.00191000000000002,650247.74843968,739777.100399606,647609.03971504,740652.815325597,0.3986172350986,0.3967072350986,2020.55612934427,2020.55803934427,73200000,NA,Liège,Liège,4020,4020
658,1816,1817,0.02514,650251.844530482,739739.384123928,650218.60016281,739738.354634285,0.4288572350986,0.4037172350986,2020.56313934427,2020.58827934427,73200000,NA,Liège,Liège,4020,4020
659,1816,1819,0.01027,650251.844530482,739739.384123928,646919.979295978,737353.435995855,0.4139872350986,0.4037172350986,2020.56313934427,2020.57340934427,73200000,NA,Liège,Liège,4020,4030
660,1817,1818,0.01777074446,650218.60016281,739738.354634285,648146.586058586,739354.688001421,0.4466279795586,0.4288572350986,2020.58827934427,2020.60605008873,73200000,NA,Liège,Liège,4020,4020
661,1817,1297,0.001884590164,650218.60016281,739738.354634285,650217.85767815,739739.732426551,0.4307418252626,0.4288572350986,2020.58827934427,2020.59016393443,73200000,hCoV-19/Belgium/ULG-10369/2020|EPI_ISL_540536|2020-08-04|Europe,Liège,Liège,4020,4020
662,1818,1298,0.02509745227,648146.586058586,739354.688001421,647555.611333432,740792.614848434,0.4717254318286,0.4466279795586,2020.60605008873,2020.631147541,73200000,hCoV-19/Belgium/ULG-10403/2020|EPI_ISL_540570|2020-08-19|Europe,Liège,Liège,4020,4020
664,1819,1820,0.00052000000000002,646919.979295978,737353.435995855,648754.848097911,736274.615929649,0.4145072350986,0.4139872350986,2020.57340934427,2020.57392934427,73200000,NA,Liège,Liège,4030,4020
665,1819,1821,0.00186999999999998,646919.979295978,737353.435995855,646919.514934409,737351.218556481,0.4158572350986,0.4139872350986,2020.57340934427,2020.57527934427,73200000,NA,Liège,Liège,4030,4030
666,1820,1300,0.02169907104,648754.848097911,736274.615929649,651809.016699321,739567.843141881,0.4362063061386,0.4145072350986,2020.57392934427,2020.59562841531,73200000,hCoV-19/Belgium/ULG-10373/2020|EPI_ISL_540540|2020-08-06|Europe,Liège,Liège,4020,4040
667,1820,1301,0.02169907104,648754.848097911,736274.615929649,648755.109138126,736362.290950386,0.4362063061386,0.4145072350986,2020.57392934427,2020.59562841531,73200000,hCoV-19/Belgium/ULG-10359/2020|EPI_ISL_540526|2020-08-06|Europe,Liège,Liège,4020,4020
668,1821,1822,0.00294655676799999,646919.514934409,737351.218556481,646924.87044755,737334.676665238,0.4188037918666,0.4158572350986,2020.57527934427,2020.57822590103,73200000,NA,Liège,Liège,4030,4030
669,1822,1823,0.000873443231899973,646924.87044755,737334.676665238,646913.891206364,737340.691992046,0.4196772350985,0.4188037918666,2020.57822590103,2020.57909934427,73200000,NA,Liège,Liège,4030,4030
670,1822,1824,0.000463443231900007,646924.87044755,737334.676665238,646922.673245602,737337.956201628,0.4192672350985,0.4188037918666,2020.57822590103,2020.57868934427,73200000,NA,Liège,Liège,4030,4030
671,1823,1302,0.09029956284,646913.891206364,737340.691992046,644465.978596475,737906.728677011,0.5099767979385,0.4196772350985,2020.57909934427,2020.66939890711,73200000,hCoV-19/Belgium/ULG-10610/2020|EPI_ISL_626245|2020-09-02|Europe,Liège,Liège,4030,4032
672,1823,1303,0.04658371585,646913.891206364,737340.691992046,646936.274386009,737293.461233156,0.4662609509485,0.4196772350985,2020.57909934427,2020.62568306012,73200000,hCoV-19/Belgium/ULG-10431/2020|EPI_ISL_581609|2020-08-17|Europe,Liège,Liège,4030,4030
673,1824,1304,0.2956275956,646922.673245602,737337.956201628,643683.809836372,733742.69652071,0.7148948306985,0.4192672350985,2020.57868934427,2020.87431693987,73200000,hCoV-19/Belgium/ULG-10785/2020|EPI_ISL_661221|2020-11-16|Europe,Liège,Liège,4030,4102
674,1824,1305,0.03879699454,646922.673245602,737337.956201628,651075.895214083,739080.260543547,0.4580642296385,0.4192672350985,2020.57868934427,2020.61748633881,73200000,hCoV-19/Belgium/ULG-10417/2020|EPI_ISL_581599|2020-08-14|Europe,Liège,Liège,4030,4040
675,1827,1828,0.00018261571549999,642699.860747527,734881.977267319,642699.982986574,734881.134179909,0.4195172350991,0.4193346193836,2020.57875672855,2020.57893934427,73200000,NA,Liège,Liège,4031,4031
677,1828,1830,0.01122,642699.982986574,734881.134179909,642937.29963348,734840.600062537,0.4307372350991,0.4195172350991,2020.57893934427,2020.59015934427,73200000,NA,Liège,Liège,4031,4031
678,1828,1829,0.01122,642699.982986574,734881.134179909,642937.29963348,734840.600062537,0.4307372350991,0.4195172350991,2020.57893934427,2020.59015934427,73200000,NA,Liège,Liège,4031,4031
679,1829,1309,4.59016397902356e-06,642937.29963348,734840.600062537,642937.478332352,734839.373557056,0.430741825263079,0.4307372350991,2020.59015934427,2020.59016393443,73200000,hCoV-19/Belgium/ULG-10350/2020|EPI_ISL_540517|2020-08-04|Europe,Liège,Liège,4031,4031
680,1829,1310,0.02732699454,642937.29963348,734840.600062537,652413.373265437,737101.899412624,0.4580642296391,0.4307372350991,2020.59015934427,2020.61748633881,73200000,hCoV-19/Belgium/ULG-10415/2020|EPI_ISL_581597|2020-08-14|Europe,Liège,Liège,4031,4040
682,1830,1311,4.59016397902356e-06,642937.29963348,734840.600062537,646618.360752043,724570.597679778,0.430741825263079,0.4307372350991,2020.59015934427,2020.59016393443,73200000,hCoV-19/Belgium/ULG-10353/2020|EPI_ISL_540520|2020-08-04|Europe,Liège,Liège,4031,4460
683,1831,1833,0.01178,647609.03971504,740652.815325597,647647.595800214,740550.055669192,0.4103972350986,0.3986172350986,2020.55803934427,2020.56981934427,73200000,NA,Liège,Liège,4020,4020
686,1839,1840,0.000120000000000009,647661.044576598,740469.24740132,647660.577307302,740367.440067048,0.4165772350986,0.4164572350986,2020.57587934427,2020.57599934427,73200000,NA,Liège,Liège,4020,4020
687,1840,1321,0.01962907104,647660.577307302,740367.440067048,647633.410828759,740542.120863629,0.4362063061386,0.4165772350986,2020.57599934427,2020.59562841531,73200000,hCoV-19/Belgium/ULG-10358/2020|EPI_ISL_540525|2020-08-06|Europe,Liège,Liège,4020,4020
689,1841,1842,0.0015,647587.021915544,739790.876810185,647565.989482559,739735.941516953,0.4354572350986,0.4339572350986,2020.59337934427,2020.59487934427,73200000,NA,Liège,Liège,4020,4020
690,1841,1843,0.00193258179700001,647587.021915544,739790.876810185,647841.232925539,737645.669475501,0.4358898168956,0.4339572350986,2020.59337934427,2020.59531192606,73200000,NA,Liège,Liège,4020,4020
692,1842,1323,0.00348131147500003,647565.989482559,739735.941516953,648536.008821303,736695.543348775,0.4389385465736,0.4354572350986,2020.59487934427,2020.59836065574,73200000,hCoV-19/Belgium/ULG-10384/2020|EPI_ISL_540551|2020-08-07|Europe,Liège,Liège,4020,4020
694,1843,1325,0.01124545099,647841.232925539,737645.669475501,651562.293552007,737716.867950899,0.4471352678856,0.4358898168956,2020.59531192606,2020.60655737705,73200000,hCoV-19/Belgium/ULG-10398/2020|EPI_ISL_540565|2020-08-10|Europe,Liège,Liège,4020,4040
695,1849,1850,0.000688144192899975,646507.85598248,731835.178078118,646511.081734183,731828.708825681,0.3924772350985,0.3917890909056,2020.55121120007,2020.55189934427,73200000,NA,Liège,Liège,4420,4420
698,1852,1853,0.009833622481,637935.70379584,720414.385592815,637963.673289369,720423.442056838,0.4185172350995,0.4086836126185,2020.56810572179,2020.57793934427,73200000,NA,Liège,Liège,4480,4480
699,1852,1334,0.000200289147699984,637935.70379584,720414.385592815,637936.648677528,720415.739332728,0.4088839017662,0.4086836126185,2020.56810572179,2020.56830601093,73200000,hCoV-19/Belgium/ULG-10317/2020|EPI_ISL_540484|2020-07-27|Europe,Liège,Liège,4480,4480
700,1853,1854,0.1343327572,637963.673289369,720423.442056838,644778.46915695,737885.040135467,0.5528499922995,0.4185172350995,2020.57793934427,2020.71227210147,73200000,NA,Liège,Liège,4480,4031
701,1853,1335,0.02042131148,637963.673289369,720423.442056838,649265.49514426,740925.354454824,0.4389385465795,0.4185172350995,2020.57793934427,2020.59836065575,73200000,hCoV-19/Belgium/ULG-10377/2020|EPI_ISL_540544|2020-08-07|Europe,Liège,Liège,4480,4020
702,1854,1337,0.09647106791,644778.46915695,737885.040135467,646021.805871924,739444.605750818,0.6493210602095,0.5528499922995,2020.71227210147,2020.80874316938,73200000,hCoV-19/Belgium/ULG-10533/2020|EPI_ISL_626325|2020-10-23|Europe,Liège,Liège,4031,4032
703,1854,1336,0.000842652606099947,644778.46915695,737885.040135467,644654.019405803,737831.888152064,0.5536926449056,0.5528499922995,2020.71227210147,2020.71311475407,73200000,hCoV-19/Belgium/ULG-10763/2020|EPI_ISL_641605|2020-09-18|Europe,Liège,Liège,4031,4032
704,1855,1338,0.01665850703,646506.702392491,731830.358354745,647496.464911198,742056.590234152,0.4088839017604,0.3922253947304,2020.5516475039,2020.56830601093,73200000,hCoV-19/Belgium/ULG-10311/2020|EPI_ISL_540478|2020-07-27|Europe,Liège,Liège,4420,4610
707,1862,1863,0.000240000000000018,646221.182751411,737981.237767545,647201.38622289,736930.089497286,0.4199872350984,0.4197472350984,2020.57916934427,2020.57940934427,73200000,NA,Liège,Liège,4030,4030
708,1865,1866,0.01621532636,646465.360419836,731863.096982467,646448.145850201,731890.449822839,0.4492625614584,0.4330472350984,2020.59246934427,2020.60868467063,73200000,NA,Liège,Liège,4420,4420
709,1865,1348,0.2818475956,646465.360419836,731863.096982467,631939.240524811,740753.311865282,0.7148948306984,0.4330472350984,2020.59246934427,2020.87431693987,73200000,hCoV-19/Belgium/ULG-10794/2020|EPI_ISL_661228|2020-11-16|Europe,Liège,Liège,4420,4140
711,1866,1867,0.00045467363770002,646448.145850201,731890.449822839,646454.621630683,731892.62781465,0.4497172350961,0.4492625614584,2020.60868467063,2020.60913934426,73200000,NA,Liège,Liège,4420,4420
712,1867,1869,0.19105,646454.621630683,731892.62781465,646354.206259029,732051.048935692,0.6407672350961,0.4497172350961,2020.60913934426,2020.80018934426,73200000,NA,Liège,Liège,4420,4420
713,1867,1868,0.04648111127,646454.621630683,731892.62781465,649167.484397261,695379.00411444,0.4961983463661,0.4497172350961,2020.60913934426,2020.65562045553,73200000,NA,Liège,Liège,4420,4280
714,1868,1349,0.000117249389499974,649167.484397261,695379.00411444,649180.027881509,695358.35468101,0.4963155957556,0.4961983463661,2020.65562045553,2020.65573770492,73200000,hCoV-19/Belgium/ULG-10455/2020|EPI_ISL_581629|2020-08-28|Europe,Liège,Liège,4280,4280
715,1868,1350,0.00831397070099998,649167.484397261,695379.00411444,654131.552107713,698998.294915178,0.5045123170671,0.4961983463661,2020.65562045553,2020.66393442624,73200000,hCoV-19/Belgium/ULG-10462/2020|EPI_ISL_581633|2020-08-31|Europe,Liège,Liège,4280,4280
716,1869,1351,0.01675054645,646354.206259029,732051.048935692,653726.039262383,739836.28636558,0.6575177815461,0.6407672350961,2020.80018934426,2020.81693989071,73200000,hCoV-19/Belgium/ULG-10646/2020|EPI_ISL_636624|2020-10-26|Europe,Liège,Liège,4420,4040
717,1869,1870,0.00514999999999999,646354.206259029,732051.048935692,644179.429470988,733126.480467301,0.6459172350961,0.6407672350961,2020.80018934426,2020.80533934426,73200000,NA,Liège,Liège,4420,4102
723,1872,1998,0.000307658125800025,646445.99033222,731897.158178029,646443.4741586,731897.154042442,0.4497172350961,0.4494095769703,2020.60883168614,2020.60913934426,73200000,NA,Liège,Liège,4420,4420
727,1874,1875,0.00365808519999999,644173.816200998,733116.736424281,642673.789570873,736058.128455563,0.4767153203003,0.4730572351003,2020.63247934427,2020.63613742947,73200000,NA,Liège,Liège,4102,4031
728,1875,1876,0.0233119148,642673.789570873,736058.128455563,649679.182948448,701768.243527088,0.5000272351003,0.4767153203003,2020.63613742947,2020.65944934427,73200000,NA,Liège,Liège,4031,4280
729,1875,1356,0.0004745923958,642673.789570873,736058.128455563,650971.806130505,745961.415146144,0.4771899126961,0.4767153203003,2020.63613742947,2020.63661202186,73200000,hCoV-19/Belgium/ULG-10407/2020|EPI_ISL_540574|2020-08-21|Europe,Liège,Liège,4031,4632
730,1876,1877,0.1430123696,649679.182948448,701768.243527088,649642.371277891,701846.248735137,0.6430396047003,0.5000272351003,2020.65944934427,2020.80246171387,73200000,NA,Liège,Liège,4280,4280
732,1877,1880,0.000657630380500041,649642.371277891,701846.248735137,649642.597438308,701840.744592954,0.6436972350808,0.6430396047003,2020.80246171387,2020.80311934425,73200000,NA,Liège,Liège,4280,4280
733,1878,1357,0.00360480065900004,647121.918354613,739875.699726256,647115.064764228,739919.792198806,0.6493210602173,0.6457162595583,2020.80513836873,2020.80874316939,73200000,hCoV-19/Belgium/ULG-10540/2020|EPI_ISL_626286|2020-10-23|Europe,Liège,Liège,4020,4030
734,1880,1360,0.06300087432,649642.597438308,701840.744592954,649665.209083468,701614.722097229,0.7066981094008,0.6436972350808,2020.80311934425,2020.86612021857,73200000,hCoV-19/Belgium/ULG-10833/2020|EPI_ISL_661250|2020-11-13|Europe,Liège,Liège,4280,4280
735,1880,1361,0.06300087432,649642.597438308,701840.744592954,648723.861276249,700459.431018451,0.7066981094008,0.6436972350808,2020.80311934425,2020.86612021857,73200000,hCoV-19/Belgium/ULG-10825/2020|EPI_ISL_661246|2020-11-13|Europe,Liège,Liège,4280,4280
737,1884,1366,3.44603169699642e-05,646322.862830525,739355.49573535,646322.900647034,739357.434554871,0.51817351925127,0.5181390589343,2020.6775611681,2020.67759562842,73200000,hCoV-19/Belgium/ULG-10619/2020|EPI_ISL_626252|2020-09-05|Europe,Liège,Liège,4032,4032
738,1885,1886,0.01810078457,643153.436340994,736610.755443127,638673.59202177,730243.442636016,0.5280764921003,0.5099757075303,2020.6693978167,2020.68749860127,73200000,NA,Liège,Liège,4053,4100
739,1885,1959,0.000221527571899971,643153.436340994,736610.755443127,643155.054432274,736611.412548722,0.5101972351022,0.5099757075303,2020.6693978167,2020.66961934427,73200000,NA,Liège,Liège,4053,4053
741,1886,1907,7.11356545799458e-05,638673.59202177,730243.442636016,638674.231649435,730244.628289271,0.52814762775488,0.5280764921003,2020.68749860127,2020.68756973692,73200000,NA,Liège,Liège,4100,4100
742,1887,1888,0.000614801099000029,638675.054830745,730245.431007035,638387.473081898,747080.149900095,0.5289972351023,0.5283824340033,2020.68780454317,2020.68841934427,73200000,NA,Liège,Liège,4100,4141
743,1887,1894,0.000614801099000029,638675.054830745,730245.431007035,638387.473081898,747080.149900095,0.5289972351023,0.5283824340033,2020.68780454317,2020.68841934427,73200000,NA,Liège,Liège,4100,4141
744,1888,1367,0.1858975956,638387.473081898,747080.149900095,638358.825617657,747089.781869254,0.7148948307023,0.5289972351023,2020.68841934427,2020.87431693987,73200000,hCoV-19/Belgium/ULG-10791/2020|EPI_ISL_661226|2020-11-16|Europe,Liège,Liège,4141,4141
745,1888,1889,0.02757,638387.473081898,747080.149900095,636930.955467245,717560.37238381,0.5565672351023,0.5289972351023,2020.68841934427,2020.71598934427,73200000,NA,Liège,Liège,4141,4540
746,1889,1891,0.02650701774,636930.955467245,717560.37238381,643999.474015719,737990.730718171,0.5830742528423,0.5565672351023,2020.71598934427,2020.74249636201,73200000,NA,Liège,Liège,4540,4053
747,1891,1893,0.000342982262599989,643999.474015719,737990.730718171,643998.70570429,737998.958722921,0.5834172351049,0.5830742528423,2020.74249636201,2020.74283934427,73200000,NA,Liège,Liège,4053,4053
748,1891,1892,0.01652298226,643999.474015719,737990.730718171,643273.995525307,760493.107826939,0.5995972351023,0.5830742528423,2020.74249636201,2020.75901934427,73200000,NA,Liège,Liège,4053,4830
749,1892,1371,0.04972382514,643273.995525307,760493.107826939,642371.572794998,745515.406791732,0.6493210602423,0.5995972351023,2020.75901934427,2020.80874316941,73200000,hCoV-19/Belgium/ULG-10577/2020|EPI_ISL_626333|2020-10-23|Europe,Liège,Liège,4830,4877
750,1892,1370,0.05792054645,643273.995525307,760493.107826939,643286.16669887,760481.744420087,0.6575177815523,0.5995972351023,2020.75901934427,2020.81693989072,73200000,hCoV-19/Belgium/ULG-10711/2020|EPI_ISL_636682|2020-10-26|Europe,Liège,Liège,4830,4830
751,1893,1372,0.1314775956,643998.70570429,737998.958722921,622881.664455067,743472.324069747,0.7148948307049,0.5834172351049,2020.74283934427,2020.87431693987,73200000,hCoV-19/Belgium/ULG-10789/2020|EPI_ISL_661224|2020-11-16|Europe,Liège,Liège,4053,4920
752,1893,1373,0.07136830601,643998.70570429,737998.958722921,644044.531627323,737822.53450994,0.6547855411149,0.5834172351049,2020.74283934427,2020.81420765028,73200000,hCoV-19/Belgium/ULG-10637/2020|EPI_ISL_636615|2020-10-25|Europe,Liège,Liège,4053,4053
753,1894,1895,0.04475548578,638387.473081898,747080.149900095,638750.381090861,730126.41835293,0.5737527208823,0.5289972351023,2020.68841934427,2020.73317483005,73200000,NA,Liège,Liège,4141,4100
754,1894,1900,0.07063537573,638387.473081898,747080.149900095,636544.734801958,729726.841451276,0.5996326108323,0.5289972351023,2020.68841934427,2020.75905472,73200000,NA,Liège,Liège,4141,4120
755,1895,1899,0.000574514216299948,638750.381090861,730126.41835293,638751.160271648,730123.76275121,0.5743272350986,0.5737527208823,2020.73317483005,2020.73374934427,73200000,NA,Liège,Liège,4100,4100
756,1895,1896,0.0449089678,638750.381090861,730126.41835293,635128.848543966,707593.15238227,0.6186616886823,0.5737527208823,2020.73317483005,2020.77808379785,73200000,NA,Liège,Liège,4100,4520
757,1896,1898,0.00039554641390005,635128.848543966,707593.15238227,635128.831980679,707587.665085383,0.6190572350962,0.6186616886823,2020.77808379785,2020.77847934426,73200000,NA,Liège,Liège,4520,4520
758,1896,1897,0.0286455464100001,635128.848543966,707593.15238227,635407.089589776,706018.165639907,0.6473072350923,0.6186616886823,2020.77808379785,2020.80672934426,73200000,NA,Liège,Liège,4520,4218
759,1897,1374,0.02387174863,635407.089589776,706018.165639907,638480.524248904,707034.221900588,0.6711789837223,0.6473072350923,2020.80672934426,2020.83060109289,73200000,hCoV-19/Belgium/ULG-10778/2020|EPI_ISL_644624|2020-10-31|Europe,Liège,Liège,4218,4520
760,1897,1375,0.01021054645,635407.089589776,706018.165639907,635390.22776141,706107.774551313,0.6575177815423,0.6473072350923,2020.80672934426,2020.81693989071,73200000,hCoV-19/Belgium/ULG-10671/2020|EPI_ISL_636646|2020-10-26|Europe,Liège,Liège,4218,4218
761,1898,1377,0.08764087432,635128.831980679,707587.665085383,635143.07589287,707511.587183871,0.7066981094162,0.6190572350962,2020.77847934426,2020.86612021858,73200000,hCoV-19/Belgium/ULG-10824/2020|EPI_ISL_661217|2020-11-13|Europe,Liège,Liège,4520,4520
763,1899,1378,0.08319054645,638751.160271648,730123.76275121,638792.901309034,730092.845754483,0.6575177815486,0.5743272350986,2020.73374934427,2020.81693989072,73200000,hCoV-19/Belgium/ULG-10648/2020|EPI_ISL_636626|2020-10-26|Europe,Liège,Liège,4100,4100
764,1899,1379,0.08319054645,638751.160271648,730123.76275121,649276.242694625,743261.176264225,0.6575177815486,0.5743272350986,2020.73374934427,2020.81693989072,73200000,hCoV-19/Belgium/ULG-10633/2020|EPI_ISL_636612|2020-10-26|Europe,Liège,Liège,4100,4671
765,1900,1902,0.000314624266700037,636544.734801958,729726.841451276,636550.649146148,729712.95354174,0.599947235099,0.5996326108323,2020.75905472,2020.75936934427,73200000,NA,Liège,Liège,4120,4120
766,1900,1901,0.000314624266700037,636544.734801958,729726.841451276,636550.649146148,729712.95354174,0.599947235099,0.5996326108323,2020.75905472,2020.75936934427,73200000,NA,Liège,Liège,4120,4120
768,1901,1381,0.04937382514,636550.649146148,729712.95354174,645567.628218442,723310.065354329,0.649321060239,0.599947235099,2020.75936934427,2020.80874316941,73200000,hCoV-19/Belgium/ULG-10685/2020|EPI_ISL_636657|2020-10-23|Europe,Liège,Liège,4120,4400
769,1902,1903,0.04573757993,636550.649146148,729712.95354174,636610.960650044,729639.442081769,0.645684815029,0.599947235099,2020.75936934427,2020.8051069242,73200000,NA,Liège,Liège,4120,4120
771,1903,1383,0.02549416871,636610.960650044,729639.442081769,646263.027285576,726407.731076516,0.671178983739,0.645684815029,2020.8051069242,2020.83060109291,73200000,hCoV-19/Belgium/ULG-10773/2020|EPI_ISL_644619|2020-10-31|Europe,Liège,Liège,4120,4400
773,1904,1384,0.06874293014,636605.260586388,729661.029511464,619820.331106984,742883.763808365,0.7148948307311,0.6461519005911,2020.80557400976,2020.8743169399,73200000,hCoV-19/Belgium/ULG-10787/2020|EPI_ISL_661222|2020-11-16|Europe,Liège,Liège,4120,4190
775,1905,1385,0.0109094052699999,636602.743454084,729665.430524083,636656.229506998,729692.783122995,0.6575177815528,0.6466083762828,2020.80603048545,2020.81693989072,73200000,hCoV-19/Belgium/ULG-10689/2020|EPI_ISL_636661|2020-10-26|Europe,Liège,Liège,4120,4120
777,1906,1386,0.01074054645,636596.820409386,729658.577937336,634189.498701102,705023.197922162,0.6575177815507,0.6467772351007,2020.80619934427,2020.81693989072,73200000,hCoV-19/Belgium/ULG-10700/2020|EPI_ISL_636672|2020-10-26|Europe,Liège,Liège,4120,4520
778,1906,1387,0.0708498360700001,636596.820409386,729658.577937336,653914.641702475,730409.621280975,0.7176270711707,0.6467772351007,2020.80619934427,2020.87704918034,73200000,hCoV-19/Belgium/ULG-10817/2020|EPI_ISL_661241|2020-11-17|Europe,Liège,Liège,4120,4432
779,1907,1956,0.000140808800500047,638674.231649435,730244.628289271,637075.22991114,718772.921123937,0.52828843655538,0.52814762775488,2020.68756973692,2020.68771054572,73200000,NA,Liège,Liège,4100,4540
783,1909,1910,0.00830352919400001,638660.593813286,730318.139819528,638657.036866326,730280.219960269,0.55590625978628,0.54760273059228,2020.70702483976,2020.71532836895,73200000,NA,Liège,Liège,4100,4100
785,1910,1388,0.000518625588900035,638657.036866326,730280.219960269,652682.935578884,738318.41628676,0.55642488537518,0.55590625978628,2020.71532836895,2020.71584699454,73200000,hCoV-19/Belgium/ULG-10745/2020|EPI_ISL_641587|2020-09-19|Europe,Liège,Liège,4100,4040
786,1910,1911,0.00647097531600005,638657.036866326,730280.219960269,638661.457345664,730283.991189707,0.56237723510228,0.55590625978628,2020.71532836895,2020.72179934427,73200000,NA,Liège,Liège,4100,4100
787,1911,1912,0.00175000000000003,638661.457345664,730283.991189707,632932.247145803,708619.166102333,0.56412723510228,0.56237723510228,2020.72179934427,2020.72354934427,73200000,NA,Liège,Liège,4100,4500
788,1911,1913,0.03722,638661.457345664,730283.991189707,638635.657593756,730357.967720691,0.59959723510228,0.56237723510228,2020.72179934427,2020.75901934427,73200000,NA,Liège,Liège,4100,4100
